mention_id,review_id,city,poi_name,poi_category,sentence_text,sentence_index,transport_access,wayfinding_signage,english_information_gap,staff_communication,booking_ticketing,waiting_crowding,price_value,cleanliness_comfort,opening_hours_availability,itinerary_fit_time_cost,accessibility_mobility,food_amenities_gap,scenic_value,worthwhile_destination,friendly_service,underpromoted_feature,easy_if_guided,good_for_itinerary_bundle,friction_codes,nudge_codes,all_codes
442ca8fe51d3_2,442ca8fe51d3,Kanazawa,Ishikawa Prefectural Noh Theater,other,The costumes were beautiful and the actors were amazing!,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,[],['scenic_value'],['scenic_value']
442ca8fe51d3_3,442ca8fe51d3,Kanazawa,Ishikawa Prefectural Noh Theater,other,It was a lovely way for me (as a tourist) to experience some authentic Japanese culture.,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
5a335c592896_0,5a335c592896,Kanazawa,Ishikawa Prefectural Noh Theater,other,It’s a must visit place!,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,[],['worthwhile_destination'],['worthwhile_destination']
ecfdf596c8d3_0,ecfdf596c8d3,Kanazawa,Kanazawa Port,nature_scenic,Easy port but had a good walk to the ship,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
80a5b0e1129d_0,80a5b0e1129d,Kanazawa,Kanazawa Port,nature_scenic,A very nice and simple terminal port.,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
80a5b0e1129d_1,80a5b0e1129d,Kanazawa,Kanazawa Port,nature_scenic,Well designed as everything is easily accessible without too much walking.,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
799ee2f94c92_0,799ee2f94c92,Kanazawa,Kanazawa Port,nature_scenic,Awesome terminal with quick access to the city.,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
799ee2f94c92_1,799ee2f94c92,Kanazawa,Kanazawa Port,nature_scenic,My favorite port in Tokyo.,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
ffd24fb28b25_0,ffd24fb28b25,Kanazawa,Kanazawa Port,nature_scenic,Iam enjoyed to have best time to get good memmories,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
963ed0598c0b_0,963ed0598c0b,Kanazawa,Kanazawa Port,nature_scenic,Good exchange rate,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
7d39e9c18556_0,7d39e9c18556,Kanazawa,Kanazawa Port,nature_scenic,Clean and easy to get in and out.,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
156feb42daa1_0,156feb42daa1,Kanazawa,Kanazawa Port,nature_scenic,Can see really beautiful sunsets,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,[],['scenic_value'],['scenic_value']
ab12cd90c34e_0,ab12cd90c34e,Kanazawa,Kanazawa Port,nature_scenic,This is a very huge port/cruise terminal with lots of business related meeting spaces and observation spaces.,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
ab12cd90c34e_1,ab12cd90c34e,Kanazawa,Kanazawa Port,nature_scenic,It has a nice huge covered open area to view the ships.,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
ab12cd90c34e_2,ab12cd90c34e,Kanazawa,Kanazawa Port,nature_scenic,"It's actually a very very modern, clean and nicely designed building.",2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
ab12cd90c34e_3,ab12cd90c34e,Kanazawa,Kanazawa Port,nature_scenic,"There is a Western restaurant on the second floor you can order some colorful and fancy dishes, however no traditional Japanese dishes.",3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
ab12cd90c34e_4,ab12cd90c34e,Kanazawa,Kanazawa Port,nature_scenic,This place could be better if there were more shops and restaurants inside for tourists to enjoy while they were docked in port.,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
ab12cd90c34e_5,ab12cd90c34e,Kanazawa,Kanazawa Port,nature_scenic,"As a cruiser visiting the port, there is nothing much I could really do inside this huge facility.",5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
ab12cd90c34e_6,ab12cd90c34e,Kanazawa,Kanazawa Port,nature_scenic,I couldn't even buy any souvenirs if I wanted to.,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
ab12cd90c34e_7,ab12cd90c34e,Kanazawa,Kanazawa Port,nature_scenic,I had to walk at least 15 minutes away to enjoy other Japanese restaurants.,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
ab12cd90c34e_8,ab12cd90c34e,Kanazawa,Kanazawa Port,nature_scenic,If you wanted to go shopping or to the JR station they offered a $20 shuttle from cruise ship to the JR station.,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
ab12cd90c34e_9,ab12cd90c34e,Kanazawa,Kanazawa Port,nature_scenic,"It's unfortunate that they did not build more things for tourists to do within the station itself since it's so huge, or set up shops in the surrounding area.",9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
ab12cd90c34e_10,ab12cd90c34e,Kanazawa,Kanazawa Port,nature_scenic,I think it's a lost business opportunity.,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
ab12cd90c34e_11,ab12cd90c34e,Kanazawa,Kanazawa Port,nature_scenic,"They do offer free Wi-Fi in the facility, so any crew member, passenger or visitor can access the internet for free in the port building.",11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
ab12cd90c34e_12,ab12cd90c34e,Kanazawa,Kanazawa Port,nature_scenic,There were a lot of shuttle buses and taxis available in the port so it was easy to transfer somewhere else if you need to.,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
479ef15b8ca2_0,479ef15b8ca2,Toyama,Toyama Castle,castle_historic,"🏯 Built in 1543, Toyama castle in Central Japan is a living testament that age-old tradition can infuse with the 💫 modern times!",0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
479ef15b8ca2_1,479ef15b8ca2,Toyama,Toyama Castle,castle_historic,🎇 Best viewed during sunset while the castle facade reflects beautifully in its serene moot perfect for sight seeing & relaxation in its surrounding grounds!,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
25ee0c8c76e8_0,25ee0c8c76e8,Toyama,Toyama Castle,castle_historic,"Very good place to visit, if you are visiting Toyama.",0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
4d97beb647f5_0,4d97beb647f5,Toyama,Toyama Castle,castle_historic,We had an event at the front park of Toyama Castle and the place was very clean and well-maintained.,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
4d97beb647f5_1,4d97beb647f5,Toyama,Toyama Castle,castle_historic,"Even the toilets were surprisingly clean, which made the experience more comfortable for everyone.",1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
4d97beb647f5_2,4d97beb647f5,Toyama,Toyama Castle,castle_historic,"The atmosphere was nice and relaxing, perfect for events and gatherings.",2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
4d97beb647f5_3,4d97beb647f5,Toyama,Toyama Castle,castle_historic,Would love to visit again!,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
90aa2e9b8a19_0,90aa2e9b8a19,Toyama,Toyama Castle,castle_historic,"Very interesting mini museum, with great views of the city.",0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
90aa2e9b8a19_1,90aa2e9b8a19,Toyama,Toyama Castle,castle_historic,Be sure to have Google Translate loaded up if you want to read the displays!,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
d61a0a1bd538_0,d61a0a1bd538,Toyama,Toyama Castle,castle_historic,I've seen a lot of castles in Japan.,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
d61a0a1bd538_1,d61a0a1bd538,Toyama,Toyama Castle,castle_historic,"This is on the smaller side, but the grounds are beautiful and in Toyama itself there really isn't much to explore unless you really dig deep in minor sights.",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,[],['scenic_value'],['scenic_value']
d61a0a1bd538_2,d61a0a1bd538,Toyama,Toyama Castle,castle_historic,"The entrance fee to the castle is minimal, the view from the castle top is nice, but the experience can be completed in less than an hour easily.",2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
391e5c005889_0,391e5c005889,Toyama,Toyama Castle,castle_historic,"Nice to visit, the surrounding garden is very beautiful.",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,[],['scenic_value'],['scenic_value']
391e5c005889_1,391e5c005889,Toyama,Toyama Castle,castle_historic,The castle last visit is 4:30 pm,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
ab6f21d77998_0,ab6f21d77998,Toyama,Toyama Castle,castle_historic,it's small and there isn't really anything interesting there,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
ed87951b1efb_0,ed87951b1efb,Toyama,Toyama Castle,castle_historic,"A beautiful, calm, and charming spot near Toyama Station.",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,[],['scenic_value'],['scenic_value']
ed87951b1efb_1,ed87951b1efb,Toyama,Toyama Castle,castle_historic,"I visited around evening, and the timing felt perfect to truly experience the place.",1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
ed87951b1efb_2,ed87951b1efb,Toyama,Toyama Castle,castle_historic,"As the light softened and the surroundings grew quieter, the castle’s presence became even more striking.",2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
ed87951b1efb_3,ed87951b1efb,Toyama,Toyama Castle,castle_historic,"The peaceful parks around it invite you to slow down, while the small river flowing through the area adds a gentle, soothing touch.",3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
ed87951b1efb_4,ed87951b1efb,Toyama,Toyama Castle,castle_historic,"Locals strolling, couples taking photos, and the calm reflection of the castle on the water make the visit feel warm and memorable.",4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
ed87951b1efb_5,ed87951b1efb,Toyama,Toyama Castle,castle_historic,"It’s an ideal place to relax, enjoy the scenery, and quietly connect with Toyama’s history.",5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,[],['scenic_value'],['scenic_value']
ed4fc250f89d_0,ed4fc250f89d,Toyama,Toyama Castle,castle_historic,"Impressive walls, I thought.",0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
ed4fc250f89d_1,ed4fc250f89d,Toyama,Toyama Castle,castle_historic,Nothing particularly out if the ordinary for a Japanese castle but not crowded and only ten or so minutes from Toyama station.,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,[],['underpromoted_feature'],['underpromoted_feature']
ed4fc250f89d_2,ed4fc250f89d,Toyama,Toyama Castle,castle_historic,The view is beautiful in the evening.,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,[],['scenic_value'],['scenic_value']
ed4fc250f89d_3,ed4fc250f89d,Toyama,Toyama Castle,castle_historic,It's a brisk walk away from various other sightseeing spots.,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],[]
